level,type,file,line,message,advice
WARN,truth-risk,docs/脚本系统/专题研究/创游世界存档与云变量设计入门.md,112,强结论缺少附近证据提示：- 替代所有局部变量,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界存档与云变量设计入门.md,113,强结论缺少附近证据提示：- 替代所有地图属性,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界存档与云变量设计入门.md,192,强结论缺少附近证据提示：> **先决定什么值得长期保存，再决定用什么方式保存；不要因为能存，就把所有值都塞进存档。**,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界动作状态机入门.md,28,强结论缺少附近证据提示：> **一个对象在同一时刻，只应该处于少数明确状态中的某一个。**,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界动作状态机入门.md,47,"强结论缺少附近证据提示：动作类玩法的问题，不是""会不会播放动画""，而是：",建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界动作状态机入门.md,118,强结论缺少附近证据提示：- 翻滚过程中能不能再触发翻滚,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界广播驱动项目结构实战.md,8,强结论缺少附近证据提示：- 一个事件会不会把逻辑绕晕,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界广播驱动项目结构实战.md,9,强结论缺少附近证据提示：- 广播多了会不会难维护,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界广播驱动项目结构实战.md,47,强结论缺少附近证据提示：> **UI 负责说“我想做什么”，地图/系统负责判断“能不能做、做完会改什么”。**,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界广播驱动项目结构实战.md,97,强结论缺少附近证据提示：不要让一个广播既表示“购买”，又偷偷做“刷新 UI、播音效、切页面、发奖励”所有事情。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界广播驱动项目结构实战.md,176,强结论缺少附近证据提示：结果是所有东西都广播，最后根本不知道逻辑入口在哪。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界脚本实战架构入门.md,189,强结论缺少附近证据提示：3. 通过广播或明确入口通知下层逻辑,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界脚本实战架构入门.md,251,强结论缺少附近证据提示：如果这七个问题能先想清楚，脚本大概率就不会乱得太夸张。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界任务与事件系统设计入门.md,80,强结论缺少附近证据提示：- 任务真值唯一存储,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界任务与事件系统设计入门.md,111,强结论缺少附近证据提示：这样就不会出现“每个敌人都直接改任务 UI”的混乱写法。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界项目结构模板.md,29,强结论缺少附近证据提示：1. **真值层与显示层必须分离**：游戏核心数据放地图/系统层，UI 只负责显示和交互。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界新手常见卡点与避坑清单.md,21,强结论缺少附近证据提示：- UI 与真值分层的最佳实践,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界自定义组件完全指南.md,21,强结论缺少附近证据提示：- 自定义组件的最佳实践,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界自定义组件完全指南.md,36,强结论缺少附近证据提示：从自定义组件编辑器界面可以确认，一个自定义组件至少支持以下三类核心元素：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/创游世界自定义组件完全指南.md,206,"强结论缺少附近证据提示：- 差：创建一个""所有功能组件""，包含移动、攻击、UI、统计所有功能",建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/脚本组件体系与能力分层深度研究.md,40,强结论缺少附近证据提示：这说明战斗能力是可插拔的，不是所有物体天生都有血量和伤害。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/脚本作用域与数据流深度研究.md,64,强结论缺少附近证据提示：> 📚 相关阅读：[创游世界变量与作用域完全指南](../核心研究/创游世界变量与作用域完全指南.md) - 变量详解,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/脚本作用域与数据流深度研究.md,301,强结论缺少附近证据提示：- [创游世界变量与作用域完全指南](../核心研究/创游世界变量与作用域完全指南.md) - 变量详解,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/系统级脚本能力解析.md,46,强结论缺少附近证据提示：这说明创游脚本系统允许创作者在积木层直接操控“游戏状态机”的关键节点，而不必完全依赖默认流程。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/自定义组件深度解析.md,84,强结论缺少附近证据提示：如果内置组件无法完整表示这些逻辑，就需要自定义组件。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/自定义组件深度解析.md,228,强结论缺少附近证据提示：**A：** 当需要复用某个功能时，或者内置组件无法满足需求时。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/自定义组件深度解析.md,244,强结论缺少附近证据提示：- [创游世界触发时机完全指南](./创游世界触发时机完全指南.md) - 触发时机详解,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/组件添加界面深度解析.md,67,强结论缺少附近证据提示：这类组件说明创游内置了大量关卡设计常见机关，创作者不一定需要完全手搓逻辑。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/组件添加界面深度解析.md,109,强结论缺少附近证据提示：这说明创游不只是给你一张静态图，而是支持一定程度的 UI/场景贴图高级表现。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/组件添加界面深度解析.md,155,强结论缺少附近证据提示：- 地块组件只能挂在地块素材上,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/组件添加界面深度解析.md,156,强结论缺少附近证据提示：- 道具组件只能挂在道具素材上,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/脚本系统/专题研究/组件添加界面深度解析.md,159,强结论缺少附近证据提示：这意味着创游的组件系统并不是完全自由拼装，而是“有约束的可组合”。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
